layer,PC,context,n,mean,std,ci_low,ci_high
31,5,intergenic,8000,-0.039708223193883896,1.2512532472610474,-0.0648267125710845,-0.009462974499911068
0,1,intron,8000,-0.027380449697375298,1.2409828901290894,-0.05356214819476009,-0.0005241489780019036
0,2,intron,8000,0.017429016530513763,1.5582709312438965,-0.0212808211799711,0.05352583182975652
0,3,intron,8000,-0.011182653717696667,2.3626315593719482,-0.057329063024371865,0.03387460168451071
0,4,intron,8000,0.0033630875404924154,1.8295193910598755,-0.038331953808665276,0.03879367290064693
0,5,intron,8000,-0.004094254691153765,0.8917109966278076,-0.02327301693148911,0.01336523117497564
1,1,intron,8000,-0.01833583414554596,1.2221248149871826,-0.04456007471308112,0.0043400448514148825
1,2,intron,8000,0.02793091908097267,0.857628583908081,0.009836195758543909,0.04681426631286741
1,3,intron,8000,0.013570093549787998,1.3418508768081665,-0.015413463488221169,0.0403025452978909
1,4,intron,8000,0.00878225825726986,1.1492369174957275,-0.0158196032512933,0.03384624952450398
1,5,intron,8000,0.02158033661544323,0.7400381565093994,0.006611956632696092,0.040010346565395594
2,1,intron,8000,-0.09570471197366714,2.0524566173553467,-0.13847796022891998,-0.05272253770381212
2,2,intron,8000,0.005948164034634829,0.91632080078125,-0.012501121102832257,0.025018367497250442
2,3,intron,8000,0.006226311903446913,0.9299176335334778,-0.013970138202421366,0.025653080223128205
2,4,intron,8000,0.00728255370631814,0.7900756001472473,-0.011362410732544959,0.026359894545748833
2,5,intron,8000,0.004355319309979677,0.6593939065933228,-0.011434750072658062,0.018106220616027718
3,1,intron,8000,0.07933108508586884,1.901224136352539,0.033484072890132666,0.11595853734761477
3,2,intron,8000,0.04047747701406479,2.3843491077423096,-0.011057152645662427,0.08885374478995801
3,3,intron,8000,0.033715590834617615,1.1369438171386719,0.007829263736493886,0.05944075994193555
3,4,intron,8000,-0.018900908529758453,0.9063425064086914,-0.036366259586066006,0.001064199133543302
3,5,intron,8000,0.10559602081775665,0.692869246006012,0.09121171459555626,0.12028711307793857
4,1,intron,8000,0.001724323257803917,2.1489040851593018,-0.04076603781431913,0.04600021103397012
4,2,intron,8000,0.031371306627988815,2.150571346282959,-0.014402659260667859,0.08072108123451471
4,3,intron,8000,0.040179748088121414,0.8883440494537354,0.0181495807133615,0.05902651865035295
4,4,intron,8000,-0.01966855488717556,0.661047101020813,-0.03507232153788209,-0.005274765775538977
4,5,intron,8000,0.09533431380987167,0.9749757647514343,0.07347683943808078,0.11729193273931743
5,1,intron,8000,0.022209011018276215,2.832639455795288,-0.03385992767289281,0.06594630219042304
5,2,intron,8000,0.059400010854005814,2.0053696632385254,0.016594960121437907,0.10274444669485094
5,3,intron,8000,0.031217075884342194,0.8316991925239563,0.013361564464867115,0.047934877779334785
5,4,intron,8000,-0.032880593091249466,0.7012193202972412,-0.049553838465362786,-0.017349377926439043
5,5,intron,8000,0.11528139561414719,0.752086877822876,0.10201172716915607,0.13317855149507524
6,1,intron,8000,0.5053890943527222,6.759487152099609,0.3481985509395599,0.6569323599338531
6,2,intron,8000,0.026115061715245247,2.6601598262786865,-0.02767836833372712,0.0845479588955641
6,3,intron,8000,0.0037655376363545656,0.9107645153999329,-0.01599803422577679,0.02289462829940022
6,4,intron,8000,-0.03296917304396629,0.9321292638778687,-0.0556473471224308,-0.01483336337842045
6,5,intron,8000,0.05553135275840759,0.6178519129753113,0.042770732939243314,0.06911042220890522
7,1,intron,8000,1.2656103372573853,5.350494384765625,1.1525506377220154,1.3655157297849656
7,2,intron,8000,0.017054274678230286,1.9144227504730225,-0.01978111071512103,0.058849464636296034
7,3,intron,8000,-0.02263244241476059,0.6373515129089355,-0.03754371451213956,-0.009201898332685232
7,4,intron,8000,-0.013706106692552567,0.6633036136627197,-0.028976420080289243,-0.0014208899752702559
7,5,intron,8000,-0.07478847354650497,0.5193536877632141,-0.08535740487277507,-0.06300622215494513
8,1,intron,8000,1.6268999576568604,6.8420586585998535,1.4537385135889054,1.7662164121866226
8,2,intron,8000,0.027365664020180702,2.1354072093963623,-0.01800237917341292,0.07108548395335675
8,3,intron,8000,-0.02054298110306263,0.772149384021759,-0.03634592862799764,-0.004396231984719628
8,4,intron,8000,-0.027584070339798927,0.7494565844535828,-0.04204636160284281,-0.011918588634580368
8,5,intron,8000,-0.053635794669389725,0.7781944274902344,-0.0694937938824296,-0.03774629775434732
9,1,intron,8000,1.433433175086975,12.214888572692871,1.1675732135772705,1.6773865967988968
9,2,intron,8000,0.019140807911753654,1.9764738082885742,-0.019001006893813607,0.06701908800750972
9,3,intron,8000,-0.014718880876898766,0.8211820125579834,-0.029672573087736964,0.0030326428357511804
9,4,intron,8000,-0.0343296118080616,0.8518925309181213,-0.05402032686397433,-0.01606619621161371
9,5,intron,8000,0.003149231430143118,0.9849650859832764,-0.013623003428801893,0.0242373786866665
10,1,intron,8000,1.6010353565216064,12.293478012084961,1.342320716381073,1.8472932398319246
10,2,intron,8000,0.009310534223914146,1.7218308448791504,-0.028595426538959145,0.04420626023784281
